sample,link
TCGA-55-7815,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-7815-01Z-00-DX1"">TCGA-55-7815-01Z-00-DX1</a>"
TCGA-55-8090,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-8090-01Z-00-DX1"">TCGA-55-8090-01Z-00-DX1</a>"
TCGA-55-8091,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-8091-01Z-00-DX1"">TCGA-55-8091-01Z-00-DX1</a>"
TCGA-55-8205,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-8205-01Z-00-DX1"">TCGA-55-8205-01Z-00-DX1</a>"
TCGA-55-8299,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-8299-01Z-00-DX1"">TCGA-55-8299-01Z-00-DX1</a>"
TCGA-55-A492,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-55-A492-01Z-00-DX1"">TCGA-55-A492-01Z-00-DX1</a>"
TCGA-56-7223,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-56-7223-01Z-00-DX1"">TCGA-56-7223-01Z-00-DX1</a>"
TCGA-56-7580,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-56-7580-01Z-00-DX1"">TCGA-56-7580-01Z-00-DX1</a>"
TCGA-56-A62T,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-56-A62T-01Z-00-DX1"">TCGA-56-A62T-01Z-00-DX1</a>"
TCGA-60-2706,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-60-2706-01Z-00-DX1"">TCGA-60-2706-01Z-00-DX1</a>"
TCGA-60-2710,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-60-2710-01Z-00-DX1"">TCGA-60-2710-01Z-00-DX1</a>"
TCGA-60-2723,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-60-2723-01Z-00-DX1"">TCGA-60-2723-01Z-00-DX1</a>"
TCGA-62-A46P,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-62-A46P-01Z-00-DX1"">TCGA-62-A46P-01Z-00-DX1</a>"
TCGA-62-A472,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-62-A472-01Z-00-DX1"">TCGA-62-A472-01Z-00-DX1</a>"
TCGA-63-5128,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-63-5128-01Z-00-DX1"">TCGA-63-5128-01Z-00-DX1</a>"
TCGA-63-A5MG,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-63-A5MG-01Z-00-DX1"">TCGA-63-A5MG-01Z-00-DX1</a>"
TCGA-63-A5MH,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-63-A5MH-01Z-00-DX1"">TCGA-63-A5MH-01Z-00-DX1</a>"
TCGA-64-5778,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-64-5778-01Z-00-DX1"">TCGA-64-5778-01Z-00-DX1</a>"
TCGA-66-2727,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-66-2727-01Z-00-DX1"">TCGA-66-2727-01Z-00-DX1</a>"
TCGA-66-2766,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-66-2766-01Z-00-DX1"">TCGA-66-2766-01Z-00-DX1</a>"
TCGA-66-2773,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-66-2773-01Z-00-DX1"">TCGA-66-2773-01Z-00-DX1</a>"
TCGA-66-2778,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-66-2778-01Z-00-DX1"">TCGA-66-2778-01Z-00-DX1</a>"
TCGA-67-6215,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-67-6215-01Z-00-DX1"">TCGA-67-6215-01Z-00-DX1</a>"
TCGA-68-7756,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-68-7756-01Z-00-DX1"">TCGA-68-7756-01Z-00-DX1</a>"
TCGA-69-7760,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-69-7760-01Z-00-DX1"">TCGA-69-7760-01Z-00-DX1</a>"
TCGA-69-7974,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-69-7974-01Z-00-DX1"">TCGA-69-7974-01Z-00-DX1</a>"
TCGA-73-4670,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-73-4670-01Z-00-DX1"">TCGA-73-4670-01Z-00-DX1</a>"
TCGA-73-A9RS,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-73-A9RS-01Z-00-DX1"">TCGA-73-A9RS-01Z-00-DX1</a>"
TCGA-75-7030,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-75-7030-01Z-00-DX1"">TCGA-75-7030-01Z-00-DX1</a>"
TCGA-77-7463,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-77-7463-01Z-00-DX1"">TCGA-77-7463-01Z-00-DX1</a>"
TCGA-77-8145,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-77-8145-01Z-00-DX1"">TCGA-77-8145-01Z-00-DX1</a>"
TCGA-77-A5G6,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-77-A5G6-01Z-00-DX1"">TCGA-77-A5G6-01Z-00-DX1</a>"
TCGA-78-7148,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-78-7148-01Z-00-DX1"">TCGA-78-7148-01Z-00-DX1</a>"
TCGA-78-7536,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-78-7536-01Z-00-DX1"">TCGA-78-7536-01Z-00-DX1</a>"
TCGA-78-7542,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-78-7542-01Z-00-DX1"">TCGA-78-7542-01Z-00-DX1</a>"
TCGA-85-7710,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-85-7710-01Z-00-DX1"">TCGA-85-7710-01Z-00-DX1</a>"
TCGA-85-7843,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-85-7843-01Z-00-DX1"">TCGA-85-7843-01Z-00-DX1</a>"
TCGA-85-7950,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-85-7950-01Z-00-DX1"">TCGA-85-7950-01Z-00-DX1</a>"
TCGA-85-8052,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-85-8052-01Z-00-DX1"">TCGA-85-8052-01Z-00-DX1</a>"
TCGA-85-8355,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-85-8355-01Z-00-DX1"">TCGA-85-8355-01Z-00-DX1</a>"
TCGA-85-8580,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-85-8580-01Z-00-DX1"">TCGA-85-8580-01Z-00-DX1</a>"
TCGA-85-A4PA,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-85-A4PA-01Z-00-DX1"">TCGA-85-A4PA-01Z-00-DX1</a>"
TCGA-86-7954,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-86-7954-01Z-00-DX1"">TCGA-86-7954-01Z-00-DX1</a>"
TCGA-86-7955,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-86-7955-01Z-00-DX1"">TCGA-86-7955-01Z-00-DX1</a>"
TCGA-86-8054,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-86-8054-01Z-00-DX1"">TCGA-86-8054-01Z-00-DX1</a>"
TCGA-92-7341,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-92-7341-01Z-00-DX1"">TCGA-92-7341-01Z-00-DX1</a>"
TCGA-92-8064,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-92-8064-01Z-00-DX1"">TCGA-92-8064-01Z-00-DX1</a>"
TCGA-94-A5I6,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-94-A5I6-01Z-00-DX1"">TCGA-94-A5I6-01Z-00-DX1</a>"
TCGA-95-7947,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-95-7947-01Z-00-DX1"">TCGA-95-7947-01Z-00-DX1</a>"
TCGA-96-8170,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-96-8170-01Z-00-DX1"">TCGA-96-8170-01Z-00-DX1</a>"
TCGA-98-A538,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-98-A538-01Z-00-DX1"">TCGA-98-A538-01Z-00-DX1</a>"
TCGA-98-A539,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-98-A539-01Z-00-DX1"">TCGA-98-A539-01Z-00-DX1</a>"
TCGA-98-A53A,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-98-A53A-01Z-00-DX1"">TCGA-98-A53A-01Z-00-DX1</a>"
TCGA-98-A53I,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-98-A53I-01Z-00-DX1"">TCGA-98-A53I-01Z-00-DX1</a>"
TCGA-99-8032,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-99-8032-01Z-00-DX1"">TCGA-99-8032-01Z-00-DX1</a>"
TCGA-A1-A0SE,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A1-A0SE-01Z-00-DX1"">TCGA-A1-A0SE-01Z-00-DX1</a>"
TCGA-A1-A0SH,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A1-A0SH-01Z-00-DX1"">TCGA-A1-A0SH-01Z-00-DX1</a>"
TCGA-A1-A0SP,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A1-A0SP-01Z-00-DX1"">TCGA-A1-A0SP-01Z-00-DX1</a>"
TCGA-A1-A0SQ,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A1-A0SQ-01Z-00-DX1"">TCGA-A1-A0SQ-01Z-00-DX1</a>"
TCGA-A2-A04N,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A04N-01Z-00-DX1"">TCGA-A2-A04N-01Z-00-DX1</a>"
TCGA-A2-A0CL,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A0CL-01Z-00-DX1"">TCGA-A2-A0CL-01Z-00-DX1</a>"
TCGA-A2-A0CM,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A0CM-01Z-00-DX1"">TCGA-A2-A0CM-01Z-00-DX1</a>"
TCGA-A2-A0CP,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A0CP-01Z-00-DX1"">TCGA-A2-A0CP-01Z-00-DX1</a>"
TCGA-A2-A0D1,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A0D1-01Z-00-DX1"">TCGA-A2-A0D1-01Z-00-DX1</a>"
TCGA-A2-A0D4,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A0D4-01Z-00-DX1"">TCGA-A2-A0D4-01Z-00-DX1</a>"
TCGA-A2-A0SU,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A0SU-01Z-00-DX1"">TCGA-A2-A0SU-01Z-00-DX1</a>"
TCGA-A2-A0T6,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A0T6-01Z-00-DX1"">TCGA-A2-A0T6-01Z-00-DX1</a>"
TCGA-A2-A0YI,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A0YI-01Z-00-DX1"">TCGA-A2-A0YI-01Z-00-DX1</a>"
TCGA-A2-A0YL,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A0YL-01Z-00-DX1"">TCGA-A2-A0YL-01Z-00-DX1</a>"
TCGA-A2-A0YM,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A0YM-01Z-00-DX1"">TCGA-A2-A0YM-01Z-00-DX1</a>"
TCGA-A2-A25B,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A25B-01Z-00-DX1"">TCGA-A2-A25B-01Z-00-DX1</a>"
TCGA-A2-A4RY,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A2-A4RY-01Z-00-DX1"">TCGA-A2-A4RY-01Z-00-DX1</a>"
TCGA-A5-A0GQ,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A5-A0GQ-01Z-00-DX1"">TCGA-A5-A0GQ-01Z-00-DX1</a>"
TCGA-A5-A0R7,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A5-A0R7-01Z-00-DX1"">TCGA-A5-A0R7-01Z-00-DX1</a>"
TCGA-A5-A0R8,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A5-A0R8-01Z-00-DX1"">TCGA-A5-A0R8-01Z-00-DX1</a>"
TCGA-A5-A2K5,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A5-A2K5-01Z-00-DX1"">TCGA-A5-A2K5-01Z-00-DX1</a>"
TCGA-A6-2679,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A6-2679-01Z-00-DX1"">TCGA-A6-2679-01Z-00-DX1</a>"
TCGA-A6-2680,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A6-2680-01Z-00-DX1"">TCGA-A6-2680-01Z-00-DX1</a>"
TCGA-A6-2686,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A6-2686-01Z-00-DX1"">TCGA-A6-2686-01Z-00-DX1</a>"
TCGA-A6-6654,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A6-6654-01Z-00-DX1"">TCGA-A6-6654-01Z-00-DX1</a>"
TCGA-A7-A0CJ,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A7-A0CJ-01Z-00-DX1"">TCGA-A7-A0CJ-01Z-00-DX1</a>"
TCGA-A7-A0DA,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A7-A0DA-01Z-00-DX1"">TCGA-A7-A0DA-01Z-00-DX1</a>"
TCGA-A7-A0DC,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A7-A0DC-01Z-00-DX1"">TCGA-A7-A0DC-01Z-00-DX1</a>"
TCGA-A7-A4SB,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A7-A4SB-01Z-00-DX1"">TCGA-A7-A4SB-01Z-00-DX1</a>"
TCGA-A8-A06X,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A8-A06X-01Z-00-DX1"">TCGA-A8-A06X-01Z-00-DX1</a>"
TCGA-A8-A07P,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A8-A07P-01Z-00-DX1"">TCGA-A8-A07P-01Z-00-DX1</a>"
TCGA-A8-A093,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A8-A093-01Z-00-DX1"">TCGA-A8-A093-01Z-00-DX1</a>"
TCGA-A8-A09T,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A8-A09T-01Z-00-DX1"">TCGA-A8-A09T-01Z-00-DX1</a>"
TCGA-A8-A09V,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A8-A09V-01Z-00-DX1"">TCGA-A8-A09V-01Z-00-DX1</a>"
TCGA-A8-A0A1,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-A8-A0A1-01Z-00-DX1"">TCGA-A8-A0A1-01Z-00-DX1</a>"
TCGA-AA-3688,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-3688-01Z-00-DX1"">TCGA-AA-3688-01Z-00-DX1</a>"
TCGA-AA-3831,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-3831-01Z-00-DX1"">TCGA-AA-3831-01Z-00-DX1</a>"
TCGA-AA-3851,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-3851-01Z-00-DX1"">TCGA-AA-3851-01Z-00-DX1</a>"
TCGA-AA-3854,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-3854-01Z-00-DX1"">TCGA-AA-3854-01Z-00-DX1</a>"
TCGA-AA-3869,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-3869-01Z-00-DX1"">TCGA-AA-3869-01Z-00-DX1</a>"
TCGA-AA-3939,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-3939-01Z-00-DX1"">TCGA-AA-3939-01Z-00-DX1</a>"
TCGA-AA-3950,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-3950-01Z-00-DX1"">TCGA-AA-3950-01Z-00-DX1</a>"
TCGA-AA-3955,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-3955-01Z-00-DX1"">TCGA-AA-3955-01Z-00-DX1</a>"
TCGA-AA-3973,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-3973-01Z-00-DX1"">TCGA-AA-3973-01Z-00-DX1</a>"
TCGA-AA-A00A,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-A00A-01Z-00-DX1"">TCGA-AA-A00A-01Z-00-DX1</a>"
TCGA-AA-A00D,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-A00D-01Z-00-DX1"">TCGA-AA-A00D-01Z-00-DX1</a>"
TCGA-AA-A00O,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-A00O-01Z-00-DX1"">TCGA-AA-A00O-01Z-00-DX1</a>"
TCGA-AA-A022,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-A022-01Z-00-DX1"">TCGA-AA-A022-01Z-00-DX1</a>"
TCGA-AA-A024,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-A024-01Z-00-DX1"">TCGA-AA-A024-01Z-00-DX1</a>"
TCGA-AA-A02R,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AA-A02R-01Z-00-DX1"">TCGA-AA-A02R-01Z-00-DX1</a>"
TCGA-AC-A23C,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AC-A23C-01Z-00-DX1"">TCGA-AC-A23C-01Z-00-DX1</a>"
TCGA-AC-A2FM,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AC-A2FM-01Z-00-DX1"">TCGA-AC-A2FM-01Z-00-DX1</a>"
TCGA-AC-A2QJ,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AC-A2QJ-01Z-00-DX1"">TCGA-AC-A2QJ-01Z-00-DX1</a>"
TCGA-AC-A3BB,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AC-A3BB-01Z-00-DX1"">TCGA-AC-A3BB-01Z-00-DX1</a>"
TCGA-AC-A3HN,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AC-A3HN-01Z-00-DX1"">TCGA-AC-A3HN-01Z-00-DX1</a>"
TCGA-AD-6901,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AD-6901-01Z-00-DX1"">TCGA-AD-6901-01Z-00-DX1</a>"
TCGA-AD-6965,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AD-6965-01Z-00-DX1"">TCGA-AD-6965-01Z-00-DX1</a>"
TCGA-AF-3911,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AF-3911-01Z-00-DX1"">TCGA-AF-3911-01Z-00-DX1</a>"
TCGA-AF-6136,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AF-6136-01Z-00-DX1"">TCGA-AF-6136-01Z-00-DX1</a>"
TCGA-AG-3574,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AG-3574-01Z-00-DX1"">TCGA-AG-3574-01Z-00-DX1</a>"
TCGA-AG-3578,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AG-3578-01Z-00-DX1"">TCGA-AG-3578-01Z-00-DX1</a>"
TCGA-AG-3896,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AG-3896-01Z-00-DX1"">TCGA-AG-3896-01Z-00-DX1</a>"
TCGA-AG-3901,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AG-3901-01Z-00-DX1"">TCGA-AG-3901-01Z-00-DX1</a>"
TCGA-AG-A01N,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AG-A01N-01Z-00-DX1"">TCGA-AG-A01N-01Z-00-DX1</a>"
TCGA-AG-A01W,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AG-A01W-01Z-00-DX1"">TCGA-AG-A01W-01Z-00-DX1</a>"
TCGA-AH-6544,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AH-6544-01Z-00-DX1"">TCGA-AH-6544-01Z-00-DX1</a>"
TCGA-AH-6643,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AH-6643-01Z-00-DX1"">TCGA-AH-6643-01Z-00-DX1</a>"
TCGA-AJ-A3NE,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AJ-A3NE-01Z-00-DX1"">TCGA-AJ-A3NE-01Z-00-DX1</a>"
TCGA-AJ-A3OJ,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AJ-A3OJ-01Z-00-DX1"">TCGA-AJ-A3OJ-01Z-00-DX1</a>"
TCGA-AJ-A3TW,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AJ-A3TW-01Z-00-DX1"">TCGA-AJ-A3TW-01Z-00-DX1</a>"
TCGA-AO-A03O,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AO-A03O-01Z-00-DX1"">TCGA-AO-A03O-01Z-00-DX1</a>"
TCGA-AO-A03T,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AO-A03T-01Z-00-DX1"">TCGA-AO-A03T-01Z-00-DX1</a>"
TCGA-AO-A0J3,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AO-A0J3-01Z-00-DX1"">TCGA-AO-A0J3-01Z-00-DX1</a>"
TCGA-AO-A1KS,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AO-A1KS-01Z-00-DX1"">TCGA-AO-A1KS-01Z-00-DX1</a>"
